n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
21,62.55952380952381,14.272603730991229,58.57805321053148,17.712725435633107,63.50534958186051,18.193019823606164,62.55952380952381,14.272603730991232,0.2511904761904762,0.2854520746198246
