n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
51,73.9366440043354,12.221342816991486,72.57060711985615,14.10775227237105,75.75014389447747,13.21592448935563,73.93374925727866,12.22059821613437,0.47870602825647585,0.24442051844441068
