subject,best_val_f1,best_epoch,selection_epochs_run,refit_epochs,accuracy,f1_macro,precision_macro,recall_macro,kappa
VP001,0.7943428853754941,38,68,38,0.5972222222222222,0.5971445109010225,0.5972972972972973,0.5972222222222223,0.19444444444444442
VP002,0.7971830985915493,65,95,65,0.5694444444444444,0.47146578261899125,0.7686567164179104,0.5694444444444444,0.13888888888888884
VP003,0.7579130434782608,83,100,83,0.7361111111111112,0.7335929892891919,0.7453889334402566,0.7361111111111112,0.4722222222222222
VP004,0.8013044255630097,67,97,67,0.6944444444444444,0.6857142857142857,0.71875,0.6944444444444444,0.38888888888888884
VP005,0.8166440301271762,77,100,77,0.875,0.8749758826934207,0.8752895752895753,0.875,0.75
VP006,0.8081542180585268,82,100,82,0.6805555555555556,0.6729211929685956,0.6991489361702128,0.6805555555555556,0.36111111111111116
VP007,0.8222222222222222,67,97,67,0.7777777777777778,0.7770897832817337,0.78125,0.7777777777777778,0.5555555555555556
VP008,0.7860698437198533,66,96,66,0.9722222222222222,0.9722007722007722,0.9736842105263157,0.9722222222222222,0.9444444444444444
VP009,0.8275169237426974,77,100,77,0.75,0.746875,0.762987012987013,0.75,0.5
VP010,0.7913946427053797,43,73,43,0.6388888888888888,0.59375,0.75,0.6388888888888888,0.2777777777777778
VP011,0.8222167350844162,64,94,64,0.5416666666666666,0.5343915343915344,0.5444444444444445,0.5416666666666666,0.08333333333333337
VP012,0.8053392658509455,79,100,79,0.8055555555555556,0.8017309205350118,0.8311036789297659,0.8055555555555556,0.6111111111111112
VP013,0.8053392658509455,72,100,72,0.9166666666666666,0.9164086687306501,0.921875,0.9166666666666667,0.8333333333333334
VP014,0.7971830985915493,61,91,61,0.8055555555555556,0.8,0.84375,0.8055555555555556,0.6111111111111112
VP015,0.8082963534632452,84,100,84,0.7638888888888888,0.7499489274770174,0.8396226415094339,0.7638888888888888,0.5277777777777778
VP016,0.8109010011123471,78,100,78,0.6666666666666666,0.6643356643356644,0.6714285714285715,0.6666666666666667,0.33333333333333337
VP017,0.7915878688701747,88,100,88,0.8472222222222222,0.8457643622200585,0.8608660785886126,0.8472222222222222,0.6944444444444444
VP018,0.7722151918269082,67,97,67,0.6944444444444444,0.6688963210702341,0.78125,0.6944444444444444,0.38888888888888884
VP019,0.835897118928232,70,100,70,0.7083333333333334,0.6911133810010215,0.7681231380337636,0.7083333333333333,0.41666666666666663
VP020,0.8412243982079712,80,100,80,0.7777777777777778,0.7714285714285714,0.8125,0.7777777777777778,0.5555555555555556
VP021,0.8051707075705097,61,91,61,0.7222222222222222,0.7213622291021672,0.725,0.7222222222222222,0.4444444444444444
VP022,0.8188279562399833,66,96,66,0.7916666666666666,0.7866877345447363,0.8217021276595745,0.7916666666666666,0.5833333333333333
VP023,0.8221728257849403,61,91,61,0.7361111111111112,0.7360601967972217,0.7362934362934364,0.7361111111111112,0.4722222222222222
VP024,0.7966558082312614,65,95,65,0.6666666666666666,0.625,0.8,0.6666666666666666,0.33333333333333337
VP025,0.8045360057087897,61,91,61,0.7638888888888888,0.7499489274770174,0.8396226415094339,0.7638888888888888,0.5277777777777778
VP026,0.7722222222222223,53,83,53,0.6527777777777778,0.626788306033589,0.7117647058823529,0.6527777777777778,0.3055555555555556
