channel,subject,best_params,validation_f1_macro,accuracy,f1_macro,precision_macro,recall_macro,kappa
P6,sub-004,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.5761854908328531,0.6233333333333333,0.616610307494625,0.6235370131729668,0.6233333333333333,0.43500000000000005
P7,sub-004,"{""C"": 16.23776739188721, ""gamma"": ""scale""}",0.5388040928955705,0.6166666666666667,0.6165196555440459,0.6203802733214498,0.6166666666666667,0.42500000000000004
P8,sub-004,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.5564149181095295,0.5833333333333334,0.5736089758044127,0.5826043237807944,0.5833333333333334,0.375
POz,sub-004,"{""C"": 69.51927961775606, ""gamma"": ""auto""}",0.5462782691937541,0.6166666666666667,0.6120987666724436,0.6112135473968733,0.6166666666666666,0.42500000000000004
PO3,sub-004,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.5658820355506199,0.6433333333333333,0.6409481461418082,0.6413644249137658,0.6433333333333333,0.46499999999999997
PO4,sub-004,"{""C"": 100.0, ""gamma"": ""auto""}",0.5292856395251135,0.6366666666666667,0.626998095068956,0.6288984536904193,0.6366666666666666,0.45499999999999996
PO5,sub-004,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.5492224918637244,0.65,0.649427141351127,0.6498299760379697,0.6499999999999999,0.475
PO6,sub-004,"{""C"": 100.0, ""gamma"": ""auto""}",0.5641549392932087,0.6233333333333333,0.6108424142906902,0.6216149546246634,0.6233333333333334,0.43500000000000005
PO7,sub-004,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.5510629893388995,0.6133333333333333,0.6112827557237782,0.6164886241200542,0.6133333333333334,0.42000000000000004
PO8,sub-004,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.5593086870926053,0.61,0.5980881439142346,0.6082353558878352,0.61,0.41500000000000004
Oz,sub-004,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.4998093898947986,0.5933333333333334,0.5873447204968945,0.5896391282085531,0.5933333333333334,0.39
O1,sub-004,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.5298366716101771,0.6266666666666667,0.618676692101277,0.6239580388427699,0.6266666666666666,0.43999999999999995
O2,sub-004,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.5331216971660521,0.56,0.5526049755932253,0.5617555284221951,0.56,0.33999999999999997
