channel,n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
Fpz,11,43.1048951048951,6.8446503155052145,42.80674127529313,6.852035059260718,43.574701662362415,7.279433620086241,43.1062136516682,6.845297763561082,0.14658245995046426,0.1026741853202337
Fp1,11,46.044694435998785,11.428437783301264,45.69001946173412,11.500744682831158,46.56546642071762,12.236456151332845,46.046831955922855,11.428737670669074,0.1906864311921849,0.17142880532436708
Fp2,11,42.43701226309922,6.630963219635618,42.22362833297241,6.522101120674716,42.96409882456262,7.735025068478338,42.43924089378635,6.630857704942771,0.13657547699214365,0.0994634727808465
AF3,11,46.04236343366778,10.27718994314082,45.47611763298068,10.31247488640824,46.97028484663113,11.553427891505645,46.037955310682584,10.280145475328164,0.19057526250635373,0.1541981920940241
AF4,11,46.34782608695653,7.678276735530519,46.11838654958086,7.658573138737107,46.922874834218895,7.990223832012585,46.349862258953166,7.678710908661659,0.19522733754359847,0.11517626212837588
AF7,11,47.98297354819094,10.131234404823624,47.56399362427402,10.391218525686723,48.898078931982226,11.147725125937155,47.98591980410162,10.129905003694581,0.21978743059938355,0.15194918954746758
AF8,11,46.61953988040945,9.978727687830073,46.45551096837986,9.913673141119185,47.193696562238635,10.42461971090808,46.62197734925008,9.978156497785955,0.19931510922570672,0.14967574560257238
Fz,11,47.80348636870376,8.796301708292589,47.52919249460201,8.778276072698691,48.003876482756475,8.920688398356214,47.80287725742271,8.7960199867851,0.21704933661593281,0.1319431563425942
F1,11,48.01135096787271,10.655282629277146,47.59869423746462,10.664030071787478,48.773090689453866,11.449497856279015,48.0104071013162,10.656311341537586,0.2201507040126202,0.15985056151371915
F2,11,47.377014290057765,8.78520003638608,47.00255125545894,8.635607106335454,47.91337811553185,8.88370216388759,47.37771655953474,8.784916334160592,0.2106709717069034,0.1317716382868893
F3,11,49.77014290057768,9.65250467058335,49.331224695688995,9.589637536689038,50.674982041965485,10.318355745345565,49.76981940618304,9.652810655835356,0.24653919673654198,0.14479981974324646
F4,11,46.983480287828115,8.706722419356154,46.36411592545837,9.107573197115029,47.75952896371604,8.632490322038468,46.98224670951943,8.706956922303581,0.20474887808925865,0.1306014664865109
F5,11,51.04388365257931,8.72542905395831,50.59669231190439,8.821071874088306,52.503548318672344,9.347530922671735,51.0428527701255,8.726239064990331,0.26561825171420766,0.1309129069644305
F6,11,48.468126076821726,9.735697530683805,48.042986421636535,9.517031067074308,49.76104264152638,10.410275510733069,48.468319559228654,9.735617714085443,0.22703241121307186,0.14603112612923438
F7,11,52.25590351677308,8.527897453834248,51.76478746177568,8.697121369063971,53.72532961980263,9.825266593730815,52.2568105295378,8.52698838861798,0.28381991804054035,0.12793716215539816
F8,11,51.37782507347725,10.009946662666838,51.311624424995294,9.929732794385284,51.90055952671453,10.22630869679265,51.37985919804101,10.008930680738922,0.2706835947626701,0.1501410909243518
FCz,11,50.80379041248606,11.562230205705196,50.31612039776956,11.904402854585811,51.757119312681986,11.751375449257173,50.80348943985308,11.562181440454959,0.26204200275532946,0.17343105130883893
FC1,11,51.985608594304246,10.841435624430558,51.6366468094869,10.844987655333558,53.08293707346644,11.01916828083868,51.984695439240895,10.841387613761558,0.27975622782588794,0.1626200808195935
FC2,11,48.56004864700517,9.989539055932493,48.15840719896143,9.904095325020473,49.29622873649452,10.131927616227895,48.55616773798592,9.98971807772668,0.22837146135722744,0.14984440486411243
FC3,11,52.25529542920847,10.433435867699524,51.87549531543105,10.474047722271413,53.189735628090254,10.809378270000613,52.260789715335164,10.427784828161874,0.28386670457785185,0.1564631480062653
FC4,11,49.31661092530658,8.93844671357506,49.019062179163406,8.884527968362459,50.09414568873714,9.297856210664012,49.315273951637586,8.939188273706531,0.23974579683882008,0.13407856601175083
FC5,11,52.34742069524678,9.988582750807067,52.0167088781574,10.24460640260114,53.2519690407939,10.24533030417357,52.34986225895316,9.987010513490876,0.28520804541946193,0.14983084835509908
FC6,11,51.98408837539272,9.78882743058109,51.76127648899003,9.82151835645127,52.32048185953674,10.010030619110173,51.98408325681053,9.78883001460973,0.2797617260845227,0.14683220930354493
FT7,11,53.136110266545046,8.793058059338502,52.91706462025926,9.160939829675327,54.55267113848525,9.564096992800375,53.13896541169269,8.79164426350572,0.2970350624289713,0.1318991481492165
FT8,11,53.923279618931794,8.864432371726455,53.61724043031841,9.012276769155921,54.363079111285614,8.650007221850117,53.9228650137741,8.864797785978691,0.30884838316046365,0.13296720029488185
Cz,11,52.560555386642335,11.32654881737737,51.74101026729527,12.62667875303197,53.308332988341654,12.088661792426144,52.55922865013773,11.326901137251507,0.28839493713757425,0.16990178619469878
C1,11,51.80176345393737,9.31540426473776,51.56932556133606,9.32384102801357,52.37119037204483,9.326778667300111,51.79981634527089,9.316781880748517,0.2769908987138558,0.13975622693040926
C2,11,46.224789703050575,9.764620205656765,45.90653614210389,9.612841727066197,47.00888479709324,10.427896383110612,46.22191613100704,9.766055162073615,0.1933603046168491,0.14647505283355042
C3,11,49.28782811391507,8.147964970401127,48.95179622615676,8.019033193577437,49.465002457570435,7.945895329596868,49.29017447199265,8.148141305362323,0.23931665649786452,0.1222194182860913
C4,11,47.072463768115945,8.356534809241415,46.366138775840966,8.388226718980773,47.94345309048313,8.94805729441462,47.06917661463116,8.359977724096211,0.20605398361478725,0.12538253619317755
C5,11,51.409445626836934,7.994904569159063,50.57208390153981,9.107862648711505,52.61763454429703,8.036253168383235,51.41659014386287,7.994704866382017,0.27119675379105385,0.11992189767050737
C6,11,49.25641025641026,8.074236427403001,48.56813862248066,8.241023380688658,49.594714160084145,8.241613040405445,49.25650443832262,8.074196624510039,0.23883301041968605,0.12111910959534979
T7,11,51.3762035066383,9.147013537312278,50.631579645197164,10.044282380590321,52.13871867992265,9.27704557488222,51.378940924395465,9.14375689900293,0.2706501938486974,0.13719669883070773
T8,11,49.37579811492855,8.58066795711663,48.723464082212956,9.172013249151586,49.84843563477156,8.518631420406983,49.374349556167736,8.582385356534497,0.240610025160553,0.12874197222135897
CP1,11,41.04145130232087,6.619331977888683,40.57230201838438,6.874470689225724,41.37612478556969,7.422889104816923,41.043158861340686,6.618127691391204,0.11562803608605138,0.09928555365876394
CP2,11,39.70842201276984,5.833271527233761,38.225519878008214,8.203538841181365,39.53220873131214,6.85807190119757,39.71380471380472,5.831353947750738,0.09569932883451289,0.08747303212275824
CP3,11,45.22489105097801,7.486718072789615,44.741019361707735,7.595261464999517,45.73355467860397,7.726534911563738,45.22099785736149,7.488493332406762,0.17832214560229068,0.11232410934179649
CP4,11,48.16509577379142,10.253205044887208,47.19051144549338,11.104752190853926,48.733727182580516,10.201874616936603,48.16467707376798,10.253355575511328,0.22244907067621444,0.15380793463723724
CP5,11,48.34701530353704,6.801270489165259,48.08804161679767,6.724038015141989,49.19773311332506,7.428479611431192,48.34649525558616,6.801539560315694,0.22518556378588264,0.10202924461475665
CP6,11,45.59045302523563,9.73790950088584,43.642616777233115,12.48008052050984,47.09448171039396,9.087586678841216,45.59198041016223,9.738411936655401,0.1838477597277289,0.14606568098342151
TP7,11,50.437823046518695,7.620792097759963,50.20202506439602,7.584233517940647,51.40737865459846,7.840277234276035,50.43893480257117,7.619890794061582,0.2565677665566929,0.11431153996542383
TP8,11,45.58994628559846,8.992247207579258,43.949215067208996,11.601075844253531,46.384173675646934,9.14620183656732,45.58953168044077,8.992184787972286,0.18382404101437333,0.13487994062069894
Pz,11,46.801256714300195,9.995186629566044,43.65549151085569,15.310870212201175,43.224668223022626,17.35693342709969,46.799510254055704,9.995698421104931,0.20198475845167357,0.1499377998091391
P3,11,50.196614979223675,10.990149624533451,49.59063794405721,11.127030874556352,51.75817590852133,11.099496904143939,50.1934496479951,10.990587776704192,0.25291799045953545,0.16485655097991236
P4,11,54.28722002635046,10.200701381879876,53.47760267047922,11.404168697914043,55.711855723738736,10.209113797787916,54.28650137741047,10.201202360185551,0.3142955651497353,0.1530193994674968
P5,11,48.50096280531063,12.411191432570108,47.39404807428279,13.723359173760032,47.77905303392249,14.03464553871658,48.499234771962044,12.410476537099674,0.22749229454667522,0.1861587065202756
P6,11,54.86378838552751,12.374381136882356,54.258807649573285,13.033848509136192,55.97815125233676,11.745793045256292,54.86562595653505,12.373670075132086,0.32295267302960645,0.18561732784152904
P7,11,49.98510185466707,11.696756389135835,49.030866575283014,12.460094373269769,51.149568113631794,11.567194185850573,49.99081726354454,11.697229157940756,0.24981624887956635,0.1754545742414331
P8,11,52.13499543934327,11.398932091812283,51.45049170065554,12.111906618404266,52.941531535885666,10.812166498359058,52.13253749617386,11.40051223609113,0.28198541340141836,0.1710093897777119
POz,11,51.95510286814634,12.91813212513578,50.34267550507656,15.444565710216999,53.191294623373274,11.794251906662659,51.9537802265075,12.918145893680192,0.2793004545683432,0.19377225808193557
PO3,11,52.34934630586804,10.836825440918158,51.64303040320907,11.126878480111877,54.243492022028875,11.08783545680818,52.344658708295064,10.836601792189857,0.28520168952176,0.16255050307530403
PO4,11,49.95236647410561,11.330942158258434,49.04261289366895,12.207399109526762,50.52993871412904,11.40711727822089,49.95286195286195,11.330598688583311,0.24925451707263477,0.169985644796157
PO5,11,50.6835917705483,11.529209015651794,50.07278531850441,11.40802737674358,51.932530865552195,11.846374398103054,50.68533823079277,11.530071788115483,0.26026431210835094,0.17294328540788953
PO6,11,51.40822945170771,11.30260843889657,50.56185565447956,12.074725024438205,52.428825326275096,12.068913769495431,51.4058769513315,11.303584371993079,0.27109239690230036,0.1695520013212293
PO7,11,51.10823958650046,11.285563955110668,50.28788185461479,11.435423322056423,52.84954656762481,11.347778180822221,51.106825834098565,11.284726756402566,0.2666043247466016,0.1692720473675657
PO8,11,51.25732238775718,11.800087936038167,50.15136306231652,13.237698581877162,52.20309225399973,11.339987599742416,51.25742271196817,11.800068362444202,0.2688404452690167,0.1770051147483565
Oz,11,46.07509881422925,12.305578228681064,44.24221691986332,14.903402354797926,44.500647363746836,16.178117593504115,46.07499234771962,12.305561569443496,0.19111374696791714,0.18458168491303587
O1,11,49.28904428904429,11.136574254033142,48.623853060646454,11.070148005673923,50.22544915542441,11.29747450512451,49.28833792470156,11.136256545568477,0.23932122931023694,0.16704212301791183
O2,11,50.378129117259554,9.716754087647224,50.09123259409417,9.699363246538697,50.692900683083984,9.738541464807074,50.37618610345883,9.717317560162494,0.2556424795829925,0.14575985421728413
