n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
26,72.04415954415954,11.932650596515455,68.53845129327935,16.254378443312817,78.23870589915204,12.349639791569631,72.04415954415954,11.932650596515455,0.4408831908831909,0.2386530119303091
