subject,best_params,validation_f1_macro,accuracy,f1_macro,precision_macro,recall_macro,kappa,valid,invalid_reason
sub-001,"{""C"": 69.51927961775604, ""gamma"": ""auto""}",0.5589558955895589,0.495,0.3899308386940896,0.4839279974284796,,-0.010000000000000009,True,
sub-002,"{""C"": 69.51927961775604, ""gamma"": ""auto""}",0.5438522081154293,0.5,0.4812739910779127,0.5,,0.0,True,
sub-003,"{""C"": 100.0, ""gamma"": ""auto""}",0.5509241061739434,0.465,0.45002698465729485,0.46072270227808326,,-0.07000000000000006,True,
sub-004,"{""C"": 100.0, ""gamma"": ""auto""}",0.5644990201227953,0.475,0.474671669793621,0.474937343358396,,-0.050000000000000044,True,
sub-005,"{""C"": 100.0, ""gamma"": ""auto""}",0.5484592484471724,0.475,0.4691473495285523,0.47384663667747673,,-0.050000000000000044,True,
sub-006,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.5438522081154293,0.46,0.45454545454545453,0.45833333333333337,,-0.08000000000000007,True,
sub-007,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.5496955942216939,0.44,0.4372424881921415,0.4388004895960832,,-0.1200000000000001,True,
sub-008,"{""C"": 69.51927961775604, ""gamma"": ""auto""}",0.5478535045354695,0.5,0.49979991996798717,0.5,,0.0,True,
sub-009,"{""C"": 100.0, ""gamma"": ""auto""}",0.5478693342375947,0.48,0.4786967418546366,0.4797979797979798,,-0.040000000000000036,True,
sub-010,"{""C"": 100.0, ""gamma"": ""auto""}",0.5554989998727498,0.445,0.4294672457659788,0.43827853215127366,,-0.1100000000000001,True,
sub-011,"{""C"": 100.0, ""gamma"": ""scale""}",0.5327847731950803,0.57,0.483110950835437,0.7136752136752136,,0.14,True,
sub-012,"{""C"": 100.0, ""gamma"": ""auto""}",0.5358143257302921,0.515,0.4812695526618359,0.5202730098661982,,0.030000000000000027,True,
sub-013,"{""C"": 100.0, ""gamma"": ""auto""}",0.539480543052944,0.495,0.45685784195100965,0.4930468641357252,,-0.010000000000000009,True,
sub-014,"{""C"": 23.357214690901213, ""gamma"": ""auto""}",0.5506724402089123,0.49,0.4276736617663562,0.48228206945428775,,-0.020000000000000018,True,
sub-015,"{""C"": 69.51927961775604, ""gamma"": ""auto""}",0.5543305341856241,0.585,0.5844910014768091,0.5854185508994071,,0.17000000000000004,True,
sub-016,"{""C"": 100.0, ""gamma"": ""auto""}",0.5574945793085966,0.55,0.5349317899958661,0.5574448529411764,,0.09999999999999998,True,
sub-017,"{""C"": 100.0, ""gamma"": ""auto""}",0.5518704905717753,0.49,0.48815736651947006,0.48985389610389607,,-0.020000000000000018,True,
sub-018,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.5533632174853549,0.505,0.5046904315196998,0.5050125313283208,,0.010000000000000009,True,
sub-019,"{""C"": 100.0, ""gamma"": ""auto""}",0.534999534999535,0.54,0.5332792207792207,0.5424448217317488,,0.07999999999999996,True,
