n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,kappa_mean,kappa_std
51,51.196423292935265,4.120677625435786,48.24525679157162,5.32276495703244,52.24680593979614,5.931698846870049,0.023899303303801328,0.08238096717312163
