channel,subject,best_params,validation_f1_macro,accuracy,f1_macro,precision_macro,recall_macro,kappa
P8,VP011,"{""C"": 69.51927961775606, ""gamma"": ""scale""}",0.6796021606790705,0.5740740740740741,0.5740740740740741,0.5740740740740741,0.5740740740740741,0.14814814814814814
O2,VP011,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.63878855237566,0.5185185185185185,0.4419713831478538,0.541033434650456,0.5185185185185185,0.03703703703703709
Fp1,VP012,"{""C"": 1.2742749857031335, ""gamma"": ""auto""}",0.8326699811323353,0.9444444444444444,0.9442724458204335,0.95,0.9444444444444444,0.8888888888888888
AF5,VP012,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.8036067193675889,0.9537037037037037,0.9536997342021778,0.9538593481989708,0.9537037037037037,0.9074074074074074
AFz,VP012,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.805314535484602,0.9351851851851852,0.935179627883049,0.9353344768439108,0.9351851851851851,0.8703703703703703
F1,VP012,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.7924103465319348,0.9351851851851852,0.935179627883049,0.9353344768439108,0.9351851851851851,0.8703703703703703
FC5,VP012,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.7846860348407144,0.9259259259259259,0.9259005145797599,0.926510989010989,0.9259259259259259,0.8518518518518519
FC1,VP012,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.7643873831470671,0.8888888888888888,0.8888507718696398,0.8894230769230769,0.8888888888888888,0.7777777777777778
T7,VP012,"{""C"": 16.23776739188721, ""gamma"": ""scale""}",0.7479268493602065,0.8611111111111112,0.8605251829530779,0.8672828740844087,0.8611111111111112,0.7222222222222222
C3,VP012,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.7750859692059853,0.8611111111111112,0.8610992026065335,0.8612349914236707,0.8611111111111112,0.7222222222222222
Cz,VP012,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.7544642857142858,0.8148148148148148,0.8147512864493998,0.8152472527472527,0.8148148148148149,0.6296296296296297
CP5,VP012,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.760321223235698,0.7962962962962963,0.7960164835164836,0.7979310344827586,0.7962962962962963,0.5925925925925926
CP1,VP012,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.7496213409168186,0.8055555555555556,0.8051378984448836,0.8081978554133518,0.8055555555555556,0.6111111111111112
P7,VP012,"{""C"": 33.59818286283781, ""gamma"": ""scale""}",0.6923224778955461,0.7037037037037037,0.7032967032967032,0.7048275862068966,0.7037037037037037,0.40740740740740744
P3,VP012,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.7365998433614092,0.7777777777777778,0.7777015437392796,0.7781593406593407,0.7777777777777778,0.5555555555555556
Pz,VP012,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.7162375197057278,0.7129629629629629,0.7129383520535025,0.7130360205831904,0.712962962962963,0.42592592592592593
POz,VP012,"{""C"": 11.288378916846883, ""gamma"": ""scale""}",0.690688764572922,0.6666666666666666,0.6625,0.6753246753246753,0.6666666666666667,0.33333333333333337
O1,VP012,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.6740338313372021,0.6759259259259259,0.6631916599839616,0.7072727272727273,0.6759259259259259,0.35185185185185186
Fp2,VP012,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.8421373027146193,0.9351851851851852,0.9351351351351351,0.936532507739938,0.9351851851851851,0.8703703703703703
AF6,VP012,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.8145069319446544,0.9444444444444444,0.94442538593482,0.945054945054945,0.9444444444444444,0.8888888888888888
F2,VP012,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.783118385505525,0.9166666666666666,0.9166595215639202,0.9168096054888508,0.9166666666666667,0.8333333333333334
FC2,VP012,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.7795018374846876,0.8611111111111112,0.8610992026065335,0.8612349914236707,0.8611111111111112,0.7222222222222222
FC6,VP012,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.7885379024169059,0.8703703703703703,0.8703703703703703,0.8703703703703703,0.8703703703703703,0.7407407407407407
C4,VP012,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.7979478976077113,0.8240740740740741,0.8240589899682758,0.8241852487135506,0.8240740740740741,0.6481481481481481
T8,VP012,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.7183794466403162,0.7592592592592593,0.7551447506103941,0.7779411764705882,0.7592592592592593,0.5185185185185186
CP2,VP012,"{""C"": 11.288378916846883, ""gamma"": ""scale""}",0.7509773690876054,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556
CP6,VP012,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.7554716981132076,0.75,0.7489453293155403,0.7542727589815138,0.75,0.5
P4,VP012,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.7311486442406409,0.6944444444444444,0.6899521531100479,0.7064069894430287,0.6944444444444444,0.38888888888888884
P8,VP012,"{""C"": 100.0, ""gamma"": ""scale""}",0.6757913949203888,0.6666666666666666,0.6662087912087913,0.6675862068965517,0.6666666666666667,0.33333333333333337
O2,VP012,"{""C"": 0.29763514416313175, ""gamma"": ""scale""}",0.6655351748621967,0.5740740740740741,0.4796816087138668,0.77,0.5740740740740741,0.14814814814814814
Fp1,VP013,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.8702261772339637,0.7962962962962963,0.7956656346749226,0.8,0.7962962962962963,0.5925925925925926
AF5,VP013,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.8274078529083255,0.8425925925925926,0.8425790962874047,0.8427101200686107,0.8425925925925926,0.6851851851851851
AFz,VP013,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.8407057790461556,0.7870370370370371,0.787018777330018,0.7871355060034306,0.787037037037037,0.5740740740740741
F1,VP013,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.8166358544474208,0.8055555555555556,0.8055388836491468,0.8056603773584906,0.8055555555555556,0.6111111111111112
FC5,VP013,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.8253869969040248,0.8425925925925926,0.8425790962874047,0.8427101200686107,0.8425925925925926,0.6851851851851851
FC1,VP013,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.8053626536588046,0.8333333333333334,0.8332761578044596,0.8337912087912087,0.8333333333333333,0.6666666666666667
T7,VP013,"{""C"": 11.288378916846883, ""gamma"": ""scale""}",0.7462258034639251,0.7685185185185185,0.7668997668997669,0.7761904761904761,0.7685185185185186,0.537037037037037
C3,VP013,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.7980310948389155,0.8240740740740741,0.8236961938310852,0.8268765133171913,0.8240740740740741,0.6481481481481481
Cz,VP013,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.7813735177865613,0.8333333333333334,0.8324137931034483,0.8408134642356241,0.8333333333333334,0.6666666666666667
CP5,VP013,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.7904237890637075,0.7870370370370371,0.7855477855477855,0.7952380952380953,0.787037037037037,0.5740740740740741
