n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
26,60.47008547008548,9.780755827239194,57.98543039011403,12.531426089527088,61.294580789354924,12.778002578623662,60.470085470085465,9.780755827239194,0.2094017094017094,0.19561511654478386
