n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
51,51.088826485368024,3.7084367221963808,50.95533856006856,3.8065882067964663,51.077045039446,3.770363886538096,51.089324618736384,3.708891124077969,0.02178555651560843,0.07417699695003445
