n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
21,55.98214285714286,7.3966087789318316,53.52033027289123,9.646607824853854,57.8643545736802,8.62840762258764,55.98214285714286,7.3966087789318316,0.11964285714285715,0.1479321755786366
