n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,kappa_mean,kappa_std
26,82.08689458689459,9.748277079329108,81.39034473253759,11.914961088763214,82.29076348223174,11.384254931725232,0.6417378917378918,0.19496554158658216
